INTEREST#3,H4Lvd,Positiv,,Pstv,,,,,,| 5% verb: To arouse interest
INTEREST#4,H4Lvd,Positiv,,Pstv,,,,,,| 28% adj: 'interesting'--productive of a feeling of interest
INTERESTED#1,H4Lvd,Positiv,,Pstv,,,,,,| 2% verb: To arouse interest
INTERESTED#2,H4Lvd,Positiv,,Pstv,,,,,Passive,"| 98% adj: ""Interested""--characterized by a feeling of interest"
INTERFERE,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
INTERFERENCE,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
INTERIM,H4Lvd,,,,,,Weak,,,|
INTERIOR,H4Lvd,,,,,,,,,|
INTERMEDIATE,H4Lvd,,,,,,,,,|
INTERNAL,H4Lvd,,,,,Strong,,,,|
INTERNATIONAL#1,H4Lvd,,,,,,,,,| 97% adj: Between or among countries
INTERNATIONAL#2,H4Lvd,,,,,,,,,"| 3% adv: ""Internationally""--between or among countries"
INTERNATIONAL-COURT,Lvd,,,,,,,,,
INTERPERSONAL,Lvd,,,,,,,,,
INTERPLANETARY,H4Lvd,,,,,,,,,|
INTERPOSE,H4,Positiv,,,,,,Active,,|
INTERPRET,H4Lvd,,,,,,,Active,,|
INTERPRETATION,H4Lvd,,,,,,,Active,,|
INTERRUPT,H4Lvd,,Negativ,,Ngtv,,,Active,,|
INTERRUPTION,H4Lvd,,Negativ,,Ngtv,,,,,|
INTERSTATE,H4Lvd,,,,,,,,,|
INTERTWINE,H4Lvd,,,,,,,,,|
INTERVAL,H4Lvd,,,,,,,,,|
INTERVENE,H4Lvd,,,,,,,Active,,|
INTERVENTION,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
INTERVIEW#1,H4Lvd,,,,,,,Active,,|
INTERVIEW#2,H4Lvd,,,,,,,Active,,|
INTERVIEWER,Lvd,,,,,,,,,
INTIMACY,H4Lvd,Positiv,,,,,,,,|
INTIMATE,H4Lvd,Positiv,,Pstv,,,,,Passive,|
INTIMIDATE,H4,,Negativ,,,Strong,,Active,,|
INTO,H4Lvd,,,,,,,,,"| prep: Indicates motion or direction toward the inner part of a place or  thing, entrance or inclusion within limits"
INTOLERABLE,H4Lvd,,Negativ,,,,Weak,,,|
INTOLERANCE,Lvd,,,,,,,,,
INTOXICATE,H4,,Negativ,,,,,Active,,|
INTRANSIGENT,Lvd,,,,,,,,,
INTRICATE,H4,Positiv,,,,,,,,|
INTRIGUE,H4Lvd,Positiv,,,,,,,Passive,|
INTRODUCE,H4Lvd,,,,,,,Active,,|
INTRODUCTION,Lvd,,,,,,,,,
INTRUDE,H4,,Negativ,,,,,Active,,|
INTRUDER,H4,,Negativ,,,,,,,|
INTRUSION,H4,,Negativ,,,,,,,|
INTRUST,Lvd,,,,,,,,,
INTUITION,H4Lvd,,,,,,,,Passive,|
INTUITIVE,H4Lvd,,,,,,,,Passive,|
INUNDATE,H4,,Negativ,,,Strong,,Active,,|
INUNDATED,H4,,Negativ,,,,,,,|
INVADE,H4Lvd,,Negativ,,,,,,,|
INVADER,Lvd,,,,,,,,,
INVALID,H4Lvd,,Negativ,,,,,,,|
INVALUABLE,H4Lvd,Positiv,,,,,,,,|
INVARIABLE,H4Lvd,,,,,Strong,,,,|
INVARIABLY,H4Lvd,,,,,Strong,,,,|
INVASION,H4Lvd,,,,,,,,,|
INVENT,H4Lvd,,,,,,,Active,,|
INVENTION,H4Lvd,,,,,,,,,|
INVENTIVE,Lvd,,,,,,,,,
INVENTOR,H4Lvd,Positiv,,Pstv,,,,Active,,|
INVENTORY,H4Lvd,,,,,Strong,,,,|
INVEST,H4Lvd,,,,,,,Active,,|
INVESTIGATE,H4Lvd,,,,,,,Active,,|
INVESTIGATION,H4Lvd,,,,,,,Active,,|
INVESTMENT,H4Lvd,,,,,,,Active,,|
INVESTOR,H4Lvd,,,,,,,Active,,|
INVETERATE,Lvd,,,,,,,,,
INVINCIBLE,H4Lvd,Positiv,,,,Strong,,,,|
INVIOLABLE,Lvd,,,,,,,,,
INVIOLATE,Lvd,,,,,,,,,
INVISIBLE,H4,,Negativ,,,,,,,|
INVITATION,H4Lvd,Positiv,,Pstv,,,,Active,,|
INVITE#1,H4Lvd,Positiv,,Pstv,,,,Active,,"| verb: To ask to a dinner, party, or for a visit or other social event;  more generally, to ask, request, call for (9)"
INVITE#2,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 0% adj: 'inviting'--alluring, tempting"
INVOLUNTARY,H4,,Negativ,,,,,,,|
INVOLVE#1,H4Lvd,,,,,Strong,,,,| 6% verb: To engage or cause to become involved
INVOLVE#2,H4Lvd,,,,,,,,,"| 52% verb-adj: 'involved'--engaged in, occupied or wrapped up with, Emotionally  tied to, concerned"
INVOLVE#3,H4Lvd,,,,,,,,,"| 25% verb: To include as an integral part, entail, be a matter of, ""this  involves work"""
INVOLVE#4,H4Lvd,,,,,,,,,"| 13% verb-adj: 'involved'--of relevance, included as an integral part, in question"
INVOLVE#5,H4Lvd,,Negativ,,Ngtv,,,,,| 4% adj-adv: 'involved'--complicated
INVOLVEMENT,H4Lvd,,,,,,,,,|
INVULNERABLE,H4,Positiv,,,,Strong,,,,|
INWARD,Lvd,,,,,,,,,
IOWA,Lvd,,,,,,,,,
IRAN,Lvd,,,,,,,,,
IRAQ,Lvd,,,,,,,,,
IRELAND,Lvd,,,,,,,,,
IRISH,Lvd,,,,,,,,,
IRK,H4Lvd,,Negativ,,,,,,Passive,|
IRON#1,H4Lvd,,,,,Strong,,,,"| 73% adj-noun: The metal fe, made of this metal, or having to do with its  production--'the iron industry'; the instrument used for pressing clothes  (1); a branding iron (1)"
IRON#2,H4Lvd,,,,,,,Active,,| 23% verb: To press one's clothes
IRON#3,H4Lvd,,Negativ,,Ngtv,,,,,| 3% idiom: The 'iron curtain'
IRON#4,H4Lvd,,,,,,,Active,,"| 0% noun: ""Ironing""--pressing clothes"
IRON#5,H4Lvd,,Negativ,,Ngtv,Strong,,,,"| 0% noun: ""Irons""--chains, shackles"
IRON-CURTAIN,Lvd,,,,,,,,,
IRONIC,H4Lvd,,Negativ,,Ngtv,,,,,|
IRONY,H4Lvd,,Negativ,,Ngtv,,,,,|
IRRATIONAL,H4Lvd,,Negativ,,Ngtv,,,,Passive,|
IRREFUTABLE,H4Lvd,,,,,Strong,,,,|
IRREGULAR,H4Lvd,,Negativ,,Ngtv,,,,,|
IRREGULARITY,H4Lvd,,Negativ,,Ngtv,,,,,|
IRRESISTIBLE,H4,Positiv,,,,,,,,|
IRRESPONSIBLE,H4Lvd,,Negativ,,Ngtv,,Weak,,,|
IRRIGATE,Lvd,,,,,,,,,
IRRITABLE,H4Lvd,,Negativ,,Ngtv,,,,Passive,|
IRRITATION,H4Lvd,,Negativ,,Ngtv,,,,Passive,|
IS#1,H4,,,,,,,,,|
ISLAND,H4Lvd,,,,,,,,,| noun-adj: A tract of land completely surrounded by water and not large  enough to be called a continent
ISOLATE#1,H4Lvd,,Negativ,,Ngtv,,,,,|
ISOLATE#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
ISOLATIONISM,Lvd,,,,,,,,,
ISRAEL,H4Lvd,,,,,,,,,|
ISSUANCE,H4Lvd,,,,,,,,,|
ISSUE#1,H4Lvd,,,,,,,Active,,| 91% noun: A point in question or a matter that is in dispute
ISSUE#2,H4Lvd,,,,,,,,,| 5% noun: That which is printed or published and distributed
ISSUE#3,H4Lvd,,,,,Strong,,Active,,"| 4% verb: To go, pass, or flow out, come forth, discharge, emit"
IT,H4Lvd,,,,,,,,,"| pron-explet: Used to represent a thing, group, idea, or action understood,  previously mentioned, or about to be mentioned"
IT'S#1,H4Lvd,,,,,,,,,| 91% contraction: A contraction of 'it is' (with 'is' used as a copula  to connect the pronoun 'it' with a predicate adjective or nominative for  amplifica
IT'S#2,H4Lvd,,,,,,,,,| 6% contraction: A contraction of 'it has' (used with the past participle  to form the perfect tense)
IT'S#3,H4Lvd,,,,,,,,,| 4% contraction: A contraction of 'it is' (used with the present participle  of another verb to form the progressive tense)
ITALIAN,H4Lvd,,,,,,,,,|
ITALY,H4Lvd,,,,,,,,,|
ITEM,H4Lvd,,,,,,,,,|
ITS,H4Lvd,,,,,,,,,| pronoun: The possessive form of 'it' (used as an attributive adjective).
ITSELF#1,H4Lvd,,,,,,,,,|
IVORY-COAST,Lvd,,,,,,,,,
JACKET,H4Lvd,,,,,,,,,|
JAGGED,H4Lvd,,,,,,,,,|
JAIL#1,H4Lvd,,Negativ,,Ngtv,,,,,| 96% noun: Prison
JAIL#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,| 4% verb: To imprison
JAMAICA,Lvd,,,,,,,,,
JANITOR,H4Lvd,,,,,,,,,|
JANUARY,H4Lvd,,,,,,,,,|
JAPAN,H4Lvd,,,,,,,,,|
JAPANESE,H4Lvd,,,,,,,,,|
JAR#1,H4Lvd,,,,,,,,,|
JAR#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
JAW,H4Lvd,,,,,,,,,|
JAZZ,H4Lvd,,,,,,,,,|
JEALOUS,Lvd,,,,,,,,,
JEALOUSY,Lvd,,,,,,,,,
JEEP,H4Lvd,,,,,,,,,|
JEER,H4,,Negativ,,,,,Active,,|
JEOPARDISE#1,H4,,,,,,,,,|
JEOPARDIZE,H4Lvd,,Negativ,,Ngtv,,,,,|
JEOPARDY,H4,,Negativ,,,,,,,|
JERK#1,H4Lvd,,Negativ,,Ngtv,,,,,|
JERK#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
JERSEY,Lvd,,,,,,,,,
JEST,H4,Positiv,,,,,,Active,,|
JET,H4Lvd,,,,,,,,,|
JEW,H4Lvd,,,,,,,,,|
JEWEL,Lvd,,,,,,,,,
JEWISH,Lvd,,,,,,,,,
JITTERY,H4,,Negativ,,,,,,,|
JOB,H4Lvd,,,,,,,,,"| noun: Piece of work, task, occupation"
JOBLESS,H4,,Negativ,,,,,,,|
JOIN#1,H4Lvd,,,,,,,Active,,| 59% verb: To become a member of a group or organization
JOIN#2,H4Lvd,Positiv,,Pstv,,Strong,,Active,,"| 33% verb: To unite with, agree with, come together--""let us join together,""  ""i join you in praising him""; to get or come together in an informal way--'i'll"
JOIN#3,H4Lvd,,,,,Strong,,Active,,"| 3% verb: To connect, engage (objects)"
JOINER,H4Lvd,,,,,,,,,|
JOINT,Lvd,,,,,,,,,
JOINTLY,H4Lvd,Positiv,,Pstv,,Strong,,,,|
JOKE#1,H4Lvd,Positiv,,Pstv,,,,,,"| 85% noun-adj: A jest, funny story"
JOKE#2,H4Lvd,Positiv,,Pstv,,,,,,"| 10% verb: To jest, be funny"
JOKE#3,H4Lvd,Positiv,,Pstv,,,,,,"| 5% adv: ""Jokingly"", humorously"
JOKER,H4Lvd,,,,,,,,,|
JOLLY,H4,Positiv,,,,,,,,|
JORDAN,Lvd,,,,,,,,,
JOURNAL,H4Lvd,,,,,,,,,|
JOURNALIST,H4Lvd,,,,,,,,,|
JOURNEY#1,H4Lvd,,,,,,,Active,,"| 96% noun: A trip, travel, traveling"
JOURNEY#2,H4Lvd,,,,,,,Active,,| 4% verb: To travel
JOY,H4Lvd,Positiv,,Pstv,,,,,,"| noun: Bliss, happiness"
JOYFUL,H4Lvd,Positiv,,,,,,,,|
JOYOUS,Lvd,,,,,,,,,
JUBILANT,H4Lvd,Positiv,,,,,,,,|
JUBILEE,H4,Positiv,,,,,,,,|
JUDGE#1,H4Lvd,,,,,Strong,,Active,,"| 49% verb: To form an opinion, estimate, generally moral or evaluative,  usually about human matters; to pass sentence in a court of law (2)"
JUDGE#2,H4Lvd,,,,,Strong,,Active,,| 41% noun: An appointed legal arbitrator
JUDGE#3,H4Lvd,,,,,Strong,,Active,,"| 10% noun: A person who evaluates or has the ability to evaluate--""he is  a judge of character"""
JUDGMENT#1,H4Lvd,,,,,,,,,"| 79% noun: A decision, opinion, evaluation, verdict"
JUDGMENT#2,H4Lvd,,,,,Strong,,,,| 21% noun: The faculty or capacity of decision
JUDICIAL,H4Lvd,,,,,Strong,,,,|
JUDICIOUS,Lvd,,,,,,,,,
JUG,H4Lvd,,,,,,,,,|
JUICE,H4Lvd,,,,,,,,,|
JUICY,H4Lvd,,,,,,,,,|
JULY,H4Lvd,,,,,,,,,|
JUMP#1,H4Lvd,,,,,,,Active,,| 95% verb: To leap; to rise or increase suddenly (1)
JUMP#2,H4Lvd,,,,,,,Active,,"| 5% noun-adj: A sudden increase, a large gap or increment; a leap, the  act of leaping (2)"
JUMPY,H4,,Negativ,,,,,,,|
JUNCTURE,Lvd,,,,,,,,,
JUNE,H4Lvd,,,,,,,,,|
JUNGLE,H4Lvd,,,,,,,,,| noun: Tropical land overgrown with vegetation
JUNIOR#1,H4Lvd,,,,,,,,,"| 84% noun-adj: Third year in college or high school, pertaining to same  or to person in that position, junior high school or college or pertaining to it"
JUNIOR#2,H4Lvd,,,,,,,,,"| 16% adj: Second in age, experience, status"
JUNK,H4,,Negativ,,,,,,,|
JUNTA,H4Lvd,,,,,,,,,|
JURISDICTION,H4Lvd,,,,,Strong,,,,|
JUROR,H4Lvd,,,,,Strong,,,,|
JURY,H4Lvd,,,,,Strong,,,,|
JUST#1,H4Lvd,,,,,,,,,"| 69% adv: Only, merely, simply, usually with sense of emphasis--""we just  can't do it"""
JUST#2,H4Lvd,,,,,,,,,"| 28% adv: Almost exactly or precisely at some time (most frequent), place,  position or condition, generally with a sense of proximity--""it just happened  a minute ago,"" ""just over the hill"
JUST#3,H4Lvd,Positiv,,Pstv,,,,,,"| 1% adj: Fair, equitable, rightful"
JUST#4,H4Lvd,Positiv,,Pstv,,,,,,"| 0% adv: ""Justly""--fairly, equitably, rightfully"
JUSTICE,H4Lvd,Positiv,,Pstv,,,,,,|
JUSTIFIABLE,Lvd,,,,,,,,,
JUSTIFIABLY,H4Lvd,Positiv,,Pstv,,,,,,|
JUSTIFICATION,H4Lvd,Positiv,,Pstv,,,,,,|
JUSTIFY,H4Lvd,Positiv,,Pstv,,,,,,|
JUVENILE,Lvd,,,,,,,,,
KANSAS,Lvd,,,,,,,,,
KEEL,H4Lvd,,,,,,,,,|
KEEN,H4Lvd,Positiv,,Pstv,,Strong,,,,|
KEEP#1,H4Lvd,,,,,,,Active,,"| 79% verb: Cause to remain, continue, persist in some state or activity--  ""keep alert,"" ""keep your eyes open""; hold, possess, retain, maintain,  manage, ""keep the peace,"" ""don'"
KEEP#2,H4Lvd,,,,,Strong,,Active,,"| 4% verb: Bar, restrain, prevent, preserve against"
KEEP#3,H4Lvd,,,,,,,Active,,"| 9% verb-idiom: ""Keep up (with),"" ""keep it up""--maintain an order, level, pace"
KEEP#4,H4Lvd,,,,,Strong,,,,"| 2% verb: Observe, fulfill--keep a promise or engagement"
KEEP#5,H4Lvd,,,,,Strong,,Active,,"| 0% noun: Custody, care"
KEEP#6,H4Lvd,,,,,,,,,"| 1% noun: Accord, conformity--""in keeping with"""
KEEP#7,H4Lvd,,,,,,,,,"| 1% verb-idiom: ""Keep (an) eye (on)""--handled by ""eye"""
KEEP#8,H4Lvd,,,,,,,,,"| 0% idiom-verb: ""Keep watch""--handled by ""watch"""
KEEPER,H4Lvd,,,,,Strong,,,,|
KENTUCKY,Lvd,,,,,,,,,
KENYA,Lvd,,,,,,,,,
KEPT#1,H4,,,,,,,,,|
KEY,H4Lvd,,,,,,,,,|
KEYBOARD,H4Lvd,,,,,,,,,|
KICK#1,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,| 75% verb: To strike with one's foot
KICK#2,H4Lvd,,,,,Strong,,Active,,"| 13% idiom-verb: 'kick off'--eject, expel, commence"
KICK#3,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 3% noun: The act of, or the blow from kicking"
KICK#4,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 6% verb-idiom: 'kick out'--eject, expel"
KID#1,H4Lvd,,,,,,,,,| 97% noun: A child
KID#2,H4Lvd,Positiv,,Pstv,,,,,,| 3% verb: To jest
KIDNAP,H4,,Negativ,,,,,Active,,|
KIDNEY,H4Lvd,,,,,,,,,|
KILL#1,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,| 98% verb: To deprive of life; figuratively
KILL#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 2% noun: ""Kill,"" ""killing""--slaying, murder"
KILLER,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,|
KILOMETER,H4Lvd,,,,,,,,,|
KILOMETRE#1,H4,,,,,,,,,|
KIN,H4Lvd,,,,,,,,,|
KIND#1,H4Lvd,,,,,,,,,"| 66% noun: A particular or representative type, species, character, or  quality of something"
KIND#2,H4Lvd,Positiv,,Pstv,,,,,,"| 16% adj: Benevolent, charitable--""kind,"" ""kindly"""
KIND#3,H4Lvd,,,,,,,,,"| 16% idiom-adv: ""Kind of""--rather, sort of"
KIND#4,H4Lvd,,,,,,,,,"| 0% idiom-adv: ""In kind""--in like manner"
KIND#5,H4Lvd,Positiv,,Pstv,,,,,,"| 0% adv: ""Kindly""--benevolently, charitably"
KINDLE,Lvd,,,,,,,,,
KINDNESS,H4Lvd,Positiv,,Pstv,,,,,,|
KINDRED,H4Lvd,,,,,,,,,|
KING,H4Lvd,,,,,Strong,,,,| noun-adj: A male sovereign or monarch
KINGDOM,H4Lvd,,,,,,,,,| noun: Region ruled by a king
KISS#1,H4Lvd,Positiv,,Pstv,,,,Active,,|
KISS#2,H4Lvd,Positiv,,Pstv,,,,Active,,|
KITCHEN,H4Lvd,,,,,,,,,| noun-adj: A room equipped for cooking
KITTEN,Lvd,,,,,,,,,
KNEE,H4Lvd,,,,,,,,,|
KNEEL,H4Lvd,,,,,,Weak,,Passive,|
KNELT,H4Lvd,,,,,,Weak,,Passive,|
KNEW,H4Lvd,,,,,,,,Passive,| verb: Past tense of 'know'
KNIFE#1,H4Lvd,,,,,,,,,| 97% noun-adj: Single-bladed cutting instrument
KNIFE#2,H4Lvd,,Negativ,,Ngtv,Strong,,,,| 3% verb: To stab
KNIT,Lvd,,,,,,,,,
KNIVES#1,H4,,,,,,,,,|
KNOCK#1,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 36% verb: To strike, rap, collide, rattle, to criticize (1)"
KNOCK#2,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 21% noun: A blow, rap, rattling, beating, or rapping; criticism (0)"
KNOCK#3,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 39% verb: To knock down, over or out--to topple, dislodge, defeat, make unconscious"
KNOCK#4,H4Lvd,,,,,,,,,"| 4% idiom-verb: ""(to) knock off""--to quit"
KNOCKER,H4Lvd,,,,,,,,,|
KNOW#1,H4Lvd,,,,,,,,Passive,"| 92% verb: To perceive, understand, be acquainted with, to have fixed in  the mind, to be cognizant or aware of"
KNOW#2,H4Lvd,,,,,,,,,| 7% idiom-interj: 'you know'--essentially meaningless interjection
KNOW#3,H4Lvd,Positiv,,Pstv,,,,,Passive,"| 1% noun-adj: ""Knowing""--having knowledge or information, shrewd, deliberate"
KNOW#4,H4Lvd,Positiv,,Pstv,,,,Active,,"| 0% adv: ""Knowingly""--in a shrewd, informed or deliberate manner"
KNOW-HOW,Lvd,,,,,,,,,
KNOWLEDGE,H4Lvd,Positiv,,Pstv,,Strong,,,,"| noun-adj: Familiarity with or understanding of facts, principles, etc.--  what is known"
KNOWN#1,H4Lvd,,,,,,,,,| 82% verb: Past participle of 'know' sense 1
KNOWN#2,H4Lvd,,,,,,,,Passive,| 3% adj: Recognized
KOREA,Lvd,,,,,,,,,
KOREAN,Lvd,,,,,,,,,
KREMLIN,Lvd,,,,,,,,,
KUWAIT,Lvd,,,,,,,,,
LAB,H4Lvd,,,,,,,,,|
LABEL#1,H4Lvd,,,,,,,,,|
LABEL#2,H4Lvd,,,,,,,,,|
LABOR#1,H4Lvd,,,,,Strong,,Active,,"| 69% noun: Hard work, effort, wage workers"
LABOR#2,H4Lvd,,,,,,,,,"| 25% noun-adj: Specifically used to denote political office, party or organization--  secretary of labor, labor unions, labor party, labor movement"
LABOR#3,H4Lvd,,,,,Strong,,Active,,| 2% verb: To do hard work
LABOR#4,H4Lvd,,,,,Strong,,Active,,"| 2% adj: ""Laboring""--working hard"
LABORATORY,H4Lvd,,,,,,,,,|
LABORER,H4Lvd,,,,,,,,,|
LABOUR#1,H4,,,,,,,,,|
LABOURER#1,H4,,,,,,,,,|
LACK#1,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,"| 70% noun: Dearth, need, absence, deficit"
LACK#2,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,"| 11% verb: To need, be deficient in"
LACK#3,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,"| 19% adj: ""Lacking""--wanting, absent, deficient (in)"
LAD,Lvd,,,,,,,,,
LADDER,H4Lvd,,,,,,,,,|
LADY,H4Lvd,,,,,,,,,"| noun-adjective: Polite term for a female, female."
LAG,H4,,Negativ,,,,Weak,,Passive,|
LAID#1,H4Lvd,,,,,,,,,"| 72% verb: Past tense of ""lay""--put, placed, set down; misuse for the past  tense of ""lie""--reclined (6); had sexual intercourse with (1); produced  eggs (0); knocked down, incapacit"
LAID#2,H4Lvd,,Negativ,,Ngtv,,,,,"| 28% idiom-verb: ""Laid off""--discharged employees"
LAIN,Lvd,,,,,,,,,
LAKE,H4Lvd,,,,,,,,,| noun: A body of water surrounded by land
LAMB,Lvd,,,,,,,,,
LAME,H4,,Negativ,,,,Weak,,,|
LAMENT,H4,,Negativ,,,,,Active,,|
LAMENTABLE,H4,,Negativ,,,,,,,|
LAND#1,H4Lvd,,,,,,,,,"| 87% noun: Ground, earth, area, country"
LAND#2,H4Lvd,,,,,,,Active,,"| 13% verb: To arrive, debark, deliver"
LAND#3,H4Lvd,,,,,,,Active,,| 0% noun-adj: 'landing'--arrival or place of arrival
LANDLORD,H4Lvd,,,,,Strong,,,,|
LANDMARK,H4Lvd,,,,,,,,,|
LANDSCAPE,H4Lvd,,,,,,,,,|
LANE,H4Lvd,,,,,,,,,|
LANGUAGE,H4Lvd,,,,,,,,,| noun: Any set or system of verbal or visual symbols used in a more or  less uniform fashion by a number of people to communicate with one another
LANGUISH,H4,,Negativ,,,,Weak,,Passive,|
LAOS,Lvd,,,,,,,,,
LAPSE,H4,,Negativ,,,,,,,|
LARGE#1,H4Lvd,,,,,Strong,,,,"| 79% adj: Big, considerable, great"
LARGE#2,H4Lvd,,,,,Strong,,,,| 7% adj: 'larger'--bigger
LARGE#3,H4Lvd,,,,,Strong,,,,| 7% adj: 'largest'--biggest
LARGE#4,H4Lvd,,,,,,,,,"| 6% adv: 'largely'--principally, chiefly, mostly"
LARGE#5,H4Lvd,,,,,,,,,| 1% idiom-adv: 'by and large'--on the whole
LARGE-SCALE,Lvd,,,,,,,,,
LAST#1,H4Lvd,,,,,,,,,"| 45% adj: Previous, past, prior, most recent"
LAST#2,H4Lvd,,,,,,,,,"| 28% adj-adv: Final, finally"
LAST#3,H4Lvd,,,,,,,,,"| 16% idiom-adv: ""At . . .,"" ""at long last""--finally"
LAST#4,H4Lvd,,,,,Strong,,,,"| 6% verb: Endure, remain"
LAST#5,H4Lvd,,,,,Strong,,,,"| 4% adj: ""Lasting""--enduring, remaining"
LATE#1,H4Lvd,,,,,,,,,"| 57% adj-adv: ""Later""--at a more advanced time"
LATE#2,H4Lvd,,,,,,,,,"| 17% adj-adv: Occurring at or belonging to an advanced time, period, stage,  hour, etc."
LATE#3,H4Lvd,,,,,,,,,"| 11% adv: ""Lately""--""of late""--recently, not long since"
LATE#4,H4Lvd,,,,,,,,,"| 9% adj: Occurring, coming, or being after the usual or proper time, tardy"
LATE#5,H4Lvd,,,,,,,,Passive,| 3% adj: Recently deceased
LATE#6,H4Lvd,,,,,,,,,"| 2% adj: ""Latest""--most recent, current, coming after all others"
LATENT,H4Lvd,,,,,,,,Passive,|
LATIN,H4Lvd,,,,,,,,,|
LATTER#1,H4Lvd,,,,,,,,,| 67% pron: The last mentioned of a series
LATTER#2,H4Lvd,,,,,,,,,"| 33% adj: Later, more recent, last mentioned"
LAUDABLE,H4,Positiv,,,,,,,,|
LAUGH#1,H4Lvd,Positiv,,Pstv,,,,,Passive,| 3% noun: Expression of mirth or amusement
LAUGH#2,H4Lvd,Positiv,,Pstv,,,,,Passive,| 40% verb: To express mirth or amusement by laughter
LAUGH#3,H4Lvd,,Negativ,,Ngtv,,,Active,,"| 10% verb-idiom: ""Laugh at"" - ridicule, deride"
LAUGH#4,H4Lvd,,,,,,,Active,,"| 1% verb-idiom: ""Laugh off"" - dismiss as inconsequential"
LAUGH#5,H4Lvd,Positiv,,Pstv,,,,,Passive,"| 2% noun-adj: ""Laughing"" - laughter, expressive of amusement"
LAUGH#6,H4Lvd,Positiv,,Pstv,,,,,Passive,"| 45% noun: Same as sense 1, but inserted into text as editorial comment,  parenthesized."
LAUGHTER,H4Lvd,Positiv,,Pstv,,,,,Passive,"| noun: The act or sound of laughing, an expression of amusement."
LAUNCH,H4Lvd,,,,,Strong,,Active,,|
LAVATORY,H4Lvd,,,,,,,,,|
LAVISH,H4,Positiv,,,,,,,,|
LAW,H4Lvd,Positiv,,Pstv,,,,,,"| noun adjective: The set of rules set up in a society and enforced by its  government; any set of rules governing a given system, such as those of  science (1); relate"
LAWFUL,H4Lvd,Positiv,,,,,,,,|
LAWLESS,H4,,Negativ,,,,,,,|
LAWN,H4Lvd,,,,,,,,,|
LAWYER,H4Lvd,,,,,,,,,| noun: A person whose profession is to conduct lawsuits for clients in  a court of law or advise them in other legal matters.
LAY#1,H4Lvd,,,,,,,,Passive,"| 85% verb: Past tense of ""lie""--reclined, was or remained at a horizontal  position; was or remained in a specified place or condition (4); had intercourse  with (0)"
LAY#2,H4Lvd,,,,,,,Active,Passive,| 10% verb: To place or put; to have intercourse with (4); to produce eggs  (0); to knock or press down (0)
LAY#3,H4Lvd,,Negativ,,Ngtv,Strong,,Active,,"| 1% idiom-verb: ""Lay off""--discharge employees"
LAY#4,H4Lvd,,,,,,,,,| 1% noun-adj: Non-professional; not clergy (0)
LAYER,H4Lvd,,,,,,,,,|
LAZILY,H4,,Negativ,,,,Weak,,,|
LAZY,H4Lvd,,Negativ,,Ngtv,,Weak,,Passive,|
LEAD#1,H4Lvd,,,,,Strong,,Active,,"| 42% verb: To supply direction, orientation, guidance, to be in the vanguard"
LEAD#2,H4Lvd,,,,,,,Active,,"| 33% verb: To produce some effect, to result in, induce--""oppression leads  to violence""; to go towards (concrete)--""all roads lead to rome"" (6)"
LEAD#3,H4Lvd,,,,,Strong,,,,"| 6% noun-adj: 'lead,' 'leading'--fact or position of leadership; the heavy metal (0)"
LEAD#4,H4Lvd,Positiv,,Pstv,,Strong,,,,"| 6% adj: Front, foremost, outstanding"
LEAD#5,H4Lvd,,,,,,,Active,,"| 13% verb: To manage or carry on--""i lead my life as best i can"""
LEAD#6,H4Lvd,,,,,,,,,"| 0% idiom-noun: ""A leading question""--a loaded question"
LEADER,H4Lvd,,,,,Strong,,Active,,| noun: One who guides or leads others
LEADERSHIP,H4Lvd,,,,,Strong,,,,"| noun: Control, direction, or the quality or role of giving direction or  exercising control."
LEAF,H4Lvd,,,,,,,,,|
LEAGUE#1,H4Lvd,,,,,Strong,,,,| 86% noun: An association or alliance
LEAGUE#2,H4Lvd,,,,,Strong,,,,"| 5% idiom: ""In league with"", allied with"
LEAGUE#3,H4Lvd,,,,,,,,,| 10% noun: Distance measure
LEAGUE-OF-NATIONS,Lvd,,,,,,,,,
LEAK,H4,,Negativ,,,,,,Passive,|
LEAKAGE,H4,,Negativ,,,,,,,|
LEAN#1,H4Lvd,,,,,,Weak,,,"| 57% verb: To incline or bend from a vertical position, often resting on  something for support (mostly physical)"
